code,date,high,low,close,preclose,ATR_25
sz000885,1999-03-19,5.41652390345,4.68350237838,5.23746490479,0.0,
sz000885,1999-03-22,5.45569122354,5.13114758319,5.27103710175,5.23746490479,
sz000885,1999-03-23,5.24865223177,5.04161590966,5.0695939064,5.27103710175,
sz000885,1999-03-24,5.15912160871,5.05280535789,5.08637905121,5.0695939064,
sz000885,1999-03-25,5.06959023324,4.896127206,4.90172290802,5.08637905121,
sz000885,1999-03-26,5.00804001585,4.86815062695,4.94089317322,4.90172290802,
sz000885,1999-03-29,5.09197288306,4.9129141406,5.07518577576,4.94089317322,
sz000885,1999-03-30,5.13673647791,5.030420286,5.0360159874,5.07518577576,
sz000885,1999-03-31,5.06399300212,4.95208166365,4.99684619904,5.0360159874,
sz000885,1999-04-01,5.03601557027,4.89053054795,4.94089078903,4.99684619904,
sz000885,1999-04-02,5.14793014526,4.91291589542,5.14793014526,4.94089078903,
sz000885,1999-04-05,5.52283438841,5.19829096784,5.43890094757,5.14793014526,
sz000885,1999-04-06,5.54521905466,5.32139609394,5.47807216644,5.43890094757,
sz000885,1999-04-07,5.50045164045,5.34377564833,5.43330478668,5.47807216644,
sz000885,1999-04-08,5.43330449044,5.24865051924,5.30460596085,5.43330478668,
sz000885,1999-04-09,5.37175092641,5.24864815649,5.28781700134,5.30460596085,
sz000885,1999-04-12,5.30460319857,5.08078048145,5.12554502487,5.28781700134,
sz000885,1999-04-13,5.16471528943,5.0639953058,5.13114213943,5.12554502487,
sz000885,1999-04-14,5.1870986433,5.06399583529,5.0975689888,5.13114213943,
sz000885,1999-04-15,5.11994888245,4.89612618461,5.01922893524,5.0975689888,
sz000885,1999-04-16,5.11994741914,4.95767587617,5.0416097641,5.01922893524,
sz000885,1999-04-19,5.09197286292,4.95767867319,5.06399488449,5.0416097641,
sz000885,1999-04-20,5.13673452935,4.96886728672,4.97446298599,5.06399488449,
sz000885,1999-04-21,5.20387935185,4.99124766274,5.0360121727,4.97446298599,
sz000885,1999-04-22,5.05839537072,4.81219052007,4.97446203232,5.0360121727,0.207036480769
