date,stockcode,operatetype,referencenum,referenceprice
2000-11-10,sh600875,buy,7391,3.5631355461127079
2000-11-10,sz000539,buy,9973,5.9759286725490393
2000-11-10,sz000890,buy,2585,9.1481798267122993
2000-11-10,sz000928,buy,2468,10.133877397945659
2000-11-10,sz000950,buy,5016,5.7237615946368559
2000-11-13,sh600176,buy,26395,1.4129082028157967
2000-11-13,sh600238,buy,8849,4.2039237647804182
2000-11-13,sh600619,buy,4647,5.8941546367962889
2000-11-13,sh600648,buy,2251,14.288257924421758
2000-11-13,sh600828,buy,9761,3.9292791918272716
2000-11-13,sh600850,buy,3524,13.261855717162593
2000-11-13,sh600880,buy,18153,2.2543802651090914
2000-11-13,sz000068,buy,5134,6.0662716655858846
2000-11-13,sz000623,buy,16472,2.9409749544049646
2000-11-14,sh600600,buy,3374,7.5823857546320585
2000-11-14,sh600696,buy,4586,6.5838877712737442
2000-11-14,sz000090,buy,9127,4.784275570810582
2000-11-14,sz000501,buy,3217,6.8282308566749155
2000-11-14,sz000810,buy,5673,6.1520587265279323
2000-11-14,sz000877,buy,6262,4.295716303256345
2000-11-15,sh600888,buy,11990,2.8064096829169087
2000-11-15,sz000540,buy,12569,1.872579001848635
2000-11-15,sz000567,buy,3048,10.640039276070405
2000-11-15,sz000593,buy,3667,6.8931023294812404
2000-11-15,sz000607,buy,5482,5.5362664283581848
2000-11-15,sz000892,buy,2121,16.662618261218078
2000-11-15,sz000929,buy,5541,7.4689626732333991
2000-11-16,sh600096,buy,5364,6.0025291442871094
2000-11-16,sh600141,buy,4428,6.5526750445932374
2000-11-16,sh600163,buy,8940,6.356867790222168
2000-11-16,sh600215,buy,4338,9.6037499609104433
2000-11-16,sz000404,buy,3628,6.3832417098790826
2000-11-16,sz000413,buy,10551,2.8615025989136726
2000-11-16,sz000595,buy,3063,8.251683908936819
2000-11-16,sz000605,buy,2155,12.708482169545537
2000-11-16,sz000628,buy,2446,10.625938113127916
2000-11-16,sz000868,buy,11146,2.6161341216600813
2000-11-16,sz000900,buy,10467,2.7354796700520643
2000-11-17,sh600113,buy,8133,3.9658675393077254
2000-11-17,sh600162,buy,10056,3.6572309413379349
2000-11-17,sh600217,buy,10330,2.6921619079795254
2000-11-17,sh600604,buy,3416,8.6346546702128286
2000-11-17,sh600622,buy,3766,6.1100093212365669
2000-11-17,sh600729,buy,3964,9.5059772617227765
2000-11-17,sh600836,buy,9937,2.6278049680149871
2000-11-17,sh600889,buy,8351,4.1908240995158925
2000-11-17,sz000408,buy,4973,5.4722640523041157
2000-11-17,sz000911,buy,4242,6.4826420020847086
2000-11-20,sh600610,buy,3846,8.0000383049251536
2000-11-20,sh600740,buy,5949,4.4436626374597807
2000-11-20,sh600815,buy,8068,3.3028349859785564
2000-11-20,sz000560,buy,5699,3.9149852440805311
2000-11-20,sz001696,buy,23868,1.0464026680595702
2000-11-21,sh600071,buy,6721,7.4036530264789935
2000-11-21,sh600150,buy,8021,3.2776409706776599
2000-11-21,sh600161,buy,5035,6.7006706598063559
2000-11-21,sh600168,buy,3399,8.3359679609565411
2000-11-21,sh600189,buy,5574,5.9716033031184557
2000-11-21,sh600193,buy,8110,3.4330678799025849
2000-11-21,sh600500,buy,9747,3.0778421246471179
2000-11-21,sh600609,buy,5447,5.0729985686108696
2000-11-21,sh600766,buy,2937,9.7471198261962702
2000-11-21,sh600801,buy,10098,2.3077398502023549
2000-11-21,sh600885,buy,3165,8.7627906799316406
2000-11-21,sz000411,buy,5030,6.4885761402884938
2000-11-21,sz000418,buy,4456,7.9463180981408597
2000-11-21,sz000561,buy,3767,7.8273565478274456
2000-11-21,sz000585,buy,5530,5.8400055824218748
2000-11-21,sz000715,buy,4645,6.7070526152618672
2000-11-21,sz000863,buy,1960,11.664973029456021
2000-11-21,sz000901,buy,4339,6.7723212846314222
2000-11-21,sz000662,sell,-4105,5.0582232078650691
2000-11-22,sh600090,buy,4377,9.6417314515238797
2000-11-22,sh600110,buy,13257,2.2165275004043794
2000-11-22,sh600694,buy,3541,6.8637559796278191
2000-11-22,sh600761,buy,9243,2.6389588336230254
2000-11-22,sz000425,buy,24099,1.5000573832503437
2000-11-22,sz000612,buy,12760,2.6593836012951613
2000-11-22,sz000803,buy,2624,12.030522666520479
2000-11-22,sz000851,buy,2479,9.4797084440138271
2000-11-23,sh600116,buy,10581,3.1880251345028565
2000-11-23,sh600128,buy,1913,11.808526896700393
2000-11-23,sh600689,buy,7317,8.857428906703591
2000-11-23,sh600699,buy,3685,7.8160724613482602
2000-11-23,sh600745,buy,2365,11.924277543539162
2000-11-23,sh600747,buy,8509,3.1453659534454346
2000-11-23,sh600829,buy,13243,2.4532549170791609
2000-11-23,sh600876,buy,3271,7.9012952811673962
2000-11-23,sh600886,buy,23135,1.2492902377090358
2000-11-23,sz000089,buy,7796,4.5674028335844614
2000-11-23,sz000608,buy,7890,5.5804595926427698
2000-11-24,sh600190,buy,5929,4.9186323884242062
2000-11-24,sh600208,buy,11340,2.7587460135883144
2000-11-24,sh600674,buy,21883,1.7159998351790122
2000-11-24,sh600687,buy,8423,4.1241382161560241
2000-11-24,sh600691,buy,7044,3.270024936582085
2000-11-24,sh600724,buy,6920,6.5880785825193886
2000-11-24,sz000022,buy,5763,4.4052027452585385
2000-11-24,sz000056,buy,3292,8.4566534354752996
2000-11-24,sz000078,buy,19400,2.2406466159210821
2000-11-24,sz000522,buy,4086,6.0139995076886388
2000-11-24,sz000723,buy,3922,6.5005011667985597
2000-11-24,sz000833,buy,2946,6.9059290853643498
2000-11-24,sz000835,buy,6187,5.1125621062961821
2000-11-27,sh600000,buy,35968,2.5948627839955747
2000-11-28,sh600614,buy,13969,1.8348440170288085
2000-11-28,sh600765,buy,11940,3.842573452682402
2000-11-28,sh600858,buy,9779,3.9022474318602156
2000-11-28,sz000409,buy,1428,19.049616958819019
2000-11-28,sz000887,buy,11273,3.5015837451316663
2000-11-28,sh600055,sell,-8161,7.456017491567966
2000-11-28,sh600167,sell,-4091,9.2033699423414514
2000-11-29,sh600165,buy,7542,4.3156592031891892
2000-11-29,sh600200,buy,10038,2.9990317373769941
2000-11-29,sh600683,buy,15476,4.1592024993815384
2000-11-29,sh600716,buy,5293,4.7851436575299884
2000-11-29,sh600774,buy,3887,7.5434071294861029
2000-11-29,sh600812,buy,10361,4.2826886718014698
2000-11-29,sh600831,buy,9138,3.6689397386556268
2000-11-29,sh600893,buy,4629,4.9056460826037753
2000-11-29,sz000759,buy,7844,3.2336403003904901
2000-11-29,sz000830,buy,14294,2.541295503747965
2000-11-29,sz000848,buy,19154,1.5447951112987259
2000-11-30,sh600639,buy,4264,6.7295389175415039
2000-11-30,sh600845,buy,4605,4.7363471195366884
2000-11-30,sh600887,buy,33255,0.99873137864392614
2000-11-30,sz000403,buy,1693,13.434055744928664
2000-11-30,sz000782,buy,6053,5.7575868111050097
2000-11-30,sz000795,buy,7277,4.0840849263818946
2000-11-30,sz000815,buy,6399,4.1193468408284328
2000-11-30,sz000963,buy,4966,6.2546861885008944
2000-12-01,sh600109,buy,17634,2.2371332261235573
2000-12-01,sh600209,buy,5788,8.3276783207500902
2000-12-01,sh600613,buy,1917,13.61519707038847
2000-12-01,sz000672,buy,3470,7.1480722029375467
2000-12-01,sz000721,buy,8814,3.3231552133967086
2000-12-01,sz000930,buy,7134,4.3783963680274427
2000-12-01,sz000962,buy,1492,24.030963593959346
2000-12-01,sh600658,sell,-1777,10.382917719675254
2000-12-01,sz000678,sell,-5359,5.8880278419318213
2000-12-04,sh600006,buy,13256,2.2419834405031414
2000-12-04,sh600793,buy,3206,12.700370345909144
2000-12-04,sh600822,buy,2729,8.8628569419233632
2000-12-04,sz000710,buy,2082,12.608875243151058
2000-12-04,sz000738,buy,3864,6.1750419492492847
2000-12-04,sz000791,buy,2787,9.8198506822468481
2000-12-05,sh600170,buy,43576,1.016528561877915
2000-12-05,sh600185,buy,8352,3.5386372693568222
2000-12-05,sh600201,buy,21643,2.755646417123927
2000-12-05,sh600212,buy,5180,5.9606637813073116
2000-12-05,sh600266,buy,5761,5.4381256140814909
2000-12-05,sh600618,buy,2979,9.768056470903046
2000-12-05,sh600647,buy,7925,5.4406529698429695
2000-12-05,sh600668,buy,6636,6.5637253708520067
2000-12-05,sh600671,buy,2964,13.363774067645377
2000-12-05,sh600675,buy,13022,2.0359118695901288
2000-12-05,sh600695,buy,2850,10.884850968061061
2000-12-05,sh600717,buy,20255,1.9554016673106849
2000-12-05,sh600816,buy,16788,3.828198246703606
2000-12-05,sz000551,buy,6888,5.2261752523674767
2000-12-05,sz000597,buy,4266,7.4292693006225123
2000-12-05,sz000615,buy,7402,6.8312527448626943
2000-12-05,sz000812,buy,5075,7.4837304718044289
2000-12-05,sz000951,buy,11188,3.7230817471212765
2000-12-06,sz000504,buy,2008,14.594629826989156
2000-12-06,sz000630,buy,33742,0.88511722613559796
2000-12-06,sh600120,sell,-11984,6.1480035268331665
2000-12-07,sh600088,buy,2870,10.832729646878674
2000-12-07,sh600661,buy,2256,15.041687280502954
2000-12-07,sh600730,buy,6486,4.1836344123018678
2000-12-07,sh600732,buy,3288,7.7094211867435574
2000-12-07,sh600841,buy,4424,7.1050677963007729
2000-12-07,sz000650,sell,-14691,1.7749749456119517
2000-12-08,sh600623,buy,2692,9.7871912456721724
2000-12-08,sh600650,buy,2838,7.5727363742962233
2000-12-08,sh600754,buy,3146,8.2255710030033882
2000-12-08,sh600848,buy,1986,10.689540312187479
2000-12-08,sz000019,buy,3176,8.2036705069014015
2000-12-08,sz000671,buy,33771,0.95002424222904502
2000-12-11,sh600656,buy,3414,7.4976973296537892
2000-12-11,sh600680,buy,1541,18.300355857407109
2000-12-11,sz000650,buy,21429,1.9282722711620179
2000-12-11,sz000713,buy,3208,11.877476647933891
2000-12-11,sz000532,sell,-1850,8.1314973957282035
2000-12-12,sh600693,buy,17570,2.2473759651184082
2000-12-12,sh600785,buy,5795,6.7673882385817867
2000-12-12,sh600810,buy,4810,6.5169292643057997
2000-12-12,sz000732,buy,3868,7.4150111725939993
2000-12-12,sh600804,sell,-10580,2.2071346178205506
2000-12-12,sh600860,sell,-3475,7.6327801102821748
2000-12-12,sz000026,sell,-4558,7.2200517880743638
2000-12-12,sz000523,sell,-8083,5.4137079962375907
2000-12-12,sz000715,sell,-4645,6.0935515898083947
2000-12-13,sh600684,buy,13172,1.9224681318301713
2000-12-13,sh600735,buy,4869,5.6601012347602557
2000-12-13,sz000513,buy,4240,6.8560301620349913
2000-12-13,sz000700,buy,5131,5.4708371162414551
2000-12-13,sz000923,buy,3050,8.2377842431958808
2000-12-13,sz000939,buy,5634,5.323989641938935
2000-12-14,sh600093,buy,5536,4.640246494312902
2000-12-14,sh600112,buy,8138,4.2501384905607322
2000-12-14,sh600197,buy,6625,4.5619937060346683
2000-12-14,sh600230,buy,4759,9.3844664935900681
2000-12-14,sh600713,buy,7664,3.4956779887704967
2000-12-14,sh600736,buy,11903,3.9572679964342834
2000-12-14,sh600773,buy,6090,5.4265927629677115
2000-12-14,sz000692,buy,6913,4.841979528899091
2000-12-14,sh600880,sell,-18153,2.0563898075023777
2000-12-14,sz000785,sell,-3497,10.455435284227304
2000-12-15,sh600218,buy,8610,8.1833182288663604
2000-12-15,sh600714,buy,3207,10.573580668567768
2000-12-15,sh600738,buy,3965,7.6553265923859577
2000-12-15,sh600890,sell,-5745,6.0880478497002777
2000-12-18,sh600651,buy,3661,8.1738541121245945
2000-12-18,sh600182,sell,-3265,7.5159393991998682
2000-12-18,sh600667,sell,-13635,2.8318585287729223
2000-12-18,sh600885,sell,-3165,7.7632386948758692
2000-12-19,sh600146,buy,5739,9.3938504219910381
2000-12-19,sh600188,buy,5553,4.7905743573068369
2000-12-19,sh600239,sell,-9552,2.8031902655358016
2000-12-19,sh600856,sell,-3895,8.0729445112766918
2000-12-19,sz000881,sell,-4315,11.085001543325941
2000-12-20,sh600061,buy,6135,5.1073244645730735
2000-12-20,sh600151,buy,5507,5.1901723295790267
2000-12-20,sh600685,buy,6731,4.2412921263962167
2000-12-20,sh600753,buy,2395,12.292891977765871
2000-12-21,sz000017,sell,-3195,6.8784513039878581
2000-12-21,sz000411,sell,-5030,5.59016044731516
2000-12-22,sh600111,buy,23644,1.498611146903311
2000-12-22,sh600763,buy,2967,8.005039326057025
2000-12-22,sh600058,sell,-3880,7.1512742493990453
2000-12-22,sz000638,sell,-3890,5.3651448503958425
2000-12-25,sh600084,buy,4987,5.6889369656188773
2000-12-25,sz000959,buy,4192,5.043400764465332
2000-12-25,sh600000,sell,-35968,2.4384737423422407
2000-12-25,sh600864,sell,-6080,4.3534168646885796
2000-12-26,sh600053,buy,2954,9.5736542495878236
2000-12-26,sh600059,buy,7939,3.7627080591487245
2000-12-26,sh600075,buy,9746,5.6620503417155623
2000-12-26,sh600629,sell,-4316,7.83324630209317
2000-12-26,sh600759,sell,-8049,3.5263737004655922
2000-12-26,sz000562,sell,-6083,5.1785715071709584
2000-12-26,sz000890,sell,-2585,8.5573381728259665
2000-12-27,sh600091,buy,3074,13.628944645434077
2000-12-27,sh600177,buy,9925,2.7918219062264686
2000-12-27,sh600186,buy,8894,4.0490530951399828
2000-12-27,sh600102,sell,-1607,9.8670282363891602
2000-12-28,sh600818,buy,2306,9.6813143491353379
2000-12-28,sz000546,sell,-4097,6.6947629807121523
2000-12-29,sh600359,buy,3595,8.5511056720215546
2000-12-29,sh600086,sell,-13646,3.9608822823542136
2000-12-29,sh600696,sell,-4586,5.7843763244186412
2000-12-29,sz000007,sell,-2443,8.8030402369564253
2000-12-29,sz000014,sell,-3273,5.0005739790713992
2001-01-02,sh600101,buy,11562,6.6634058726618006
2001-01-02,sh600192,buy,4855,8.2761770010700246
2001-01-02,sh600888,sell,-11990,2.7350565155192821
2001-01-03,sh600077,buy,5571,5.6662850437593981
2001-01-08,sz000838,sell,-14508,1.9146431488354294
2001-01-09,sh600080,buy,3501,9.2356906092140179
2001-01-09,sh600122,sell,-6369,6.7273733149216346
2001-01-09,sh600608,sell,-7955,7.1325977216114982
2001-01-09,sh600673,sell,-9744,1.7777142341113781
2001-01-09,sh600691,sell,-7044,2.8073927183410801
2001-01-09,sh600765,sell,-11940,3.202138450529036
2001-01-09,sh600793,sell,-3206,11.433327289240628
2001-01-09,sz000030,sell,-1881,9.4480094151034155
2001-01-09,sz000409,sell,-1428,15.149690561752246
2001-01-09,sz000560,sell,-5699,3.2329326696336191
2001-01-09,sz000608,sell,-7890,5.0809302869569342
2001-01-09,sz000613,sell,-4814,6.3848304100189877
2001-01-09,sz000713,sell,-3208,9.7901185407937845
2001-01-09,sz000877,sell,-6262,3.7482291160954624
2001-01-10,sh600054,buy,6726,7.7516547345027815
2001-01-10,sh600169,buy,23211,1.4598497111118798
2001-01-10,sh600195,buy,4035,7.5687797512340049
2001-01-10,sh600196,buy,9407,3.5388760070246832
2001-01-10,sh600219,buy,4789,7.2926873444126352
2001-01-10,sh600222,buy,11353,4.9822386522182098
2001-01-10,sh600223,buy,4497,9.4782632731479293
2001-01-10,sh600225,buy,4300,9.2041497070828449
2001-01-10,sh600227,buy,15975,2.5563669119840573
2001-01-10,sh600666,buy,4357,5.8502403950726416
2001-01-10,sh600753,sell,-2395,11.349477468265832
2001-01-11,sh600679,buy,2004,12.623300120452045
2001-01-12,sz000090,sell,-9127,5.3807803474535492
2001-01-15,sh600131,buy,7744,4.9694761076466554
2001-01-15,sz000826,sell,-11407,3.5377338764008215
2001-01-16,sh600830,buy,7039,4.8548459836414883
2001-01-16,sh600088,sell,-2870,9.7652745589664338
2001-01-16,sh600109,sell,-17634,1.9295620026645961
2001-01-16,sh600128,sell,-1913,11.072901230642239
2001-01-16,sh600129,sell,-3618,10.030152359787298
2001-01-16,sh600141,sell,-4428,6.0263070487821366
2001-01-16,sh600150,sell,-8021,2.9693060160026978
2001-01-16,sh600188,sell,-5553,4.0680602161696475
2001-01-16,sh600215,sell,-4338,9.4645678565148863
2001-01-16,sh600616,sell,-12478,2.948456080718699
2001-01-16,sh600661,sell,-2256,16.234160017713343
2001-01-16,sh600692,sell,-6235,3.9829046841376541
2001-01-16,sh600706,sell,-2539,13.553991499285662
2001-01-16,sh600714,sell,-3207,8.4855556886349888
2001-01-16,sh600776,sell,-4420,9.0249733720429095
2001-01-16,sh600858,sell,-9779,3.1533034916232738
2001-01-16,sz000020,sell,-1365,17.391249703516369
2001-01-16,sz000410,sell,-8214,4.488560680170024
2001-01-16,sz000602,sell,-3474,5.6007800826996839
2001-01-16,sz000605,sell,-2155,11.469731661846842
2001-01-16,sz000611,sell,-3474,5.4590208563563474
2001-01-16,sz000721,sell,-8814,2.9767680998808519
2001-01-16,sz000822,sell,-4678,5.7776543017136035
2001-01-16,sz000835,sell,-6187,4.8244261163903319
2001-01-16,sz000851,sell,-2479,8.0207046932134265
2001-01-16,sz000915,sell,-6159,8.6671317075239269
2001-01-16,sz000962,sell,-1492,21.344890849753639
2001-01-17,sh600187,buy,3690,7.083572435449871
2001-01-17,sh600871,buy,11090,3.1473420372590812
2001-01-17,sz000005,buy,7543,4.8697395097206737
2001-01-17,sz000521,buy,5209,5.9064313438156697
2001-01-17,sz000550,buy,6060,4.5260488344227348
2001-01-17,sz000557,buy,1128,26.697773335352412
2001-01-17,sz000576,buy,6743,5.4471952981434741
2001-01-17,sz000592,buy,11037,3.2420648686385349
2001-01-17,sz000753,buy,13048,2.5961850492518792
2001-01-17,sz000800,buy,9765,4.1863748444126294
2001-01-17,sh600210,sell,-20163,2.800620578477369
2001-01-17,sh600230,sell,-4759,8.5581098942788643
2001-01-17,sh600614,sell,-13969,2.6240656773214175
2001-01-17,sh600618,sell,-2979,9.5306494072950692
2001-01-17,sh600695,sell,-2850,11.307947134537299
2001-01-17,sh600747,sell,-8509,2.8020708330141049
2001-01-17,sz000589,sell,-8761,4.3971161842346191
2001-01-18,sh600005,buy,32152,1.2839477598110083
2001-01-18,sz000059,buy,8744,5.5063850755217727
2001-01-18,sz000629,buy,29810,1.6034005698390281
2001-01-18,sh600053,sell,-2954,8.6432687345412464
2001-01-18,sh600209,sell,-5788,7.6457884429076213
2001-01-18,sh600500,sell,-9747,2.7919181915077771
2001-01-18,sh600613,sell,-1917,14.084948957708773
2001-01-18,sh600647,sell,-7925,4.853439795912033
2001-01-18,sh600680,sell,-1541,14.772019417041884
2001-01-18,sh600801,sell,-10098,2.3077408233394365
2001-01-18,sh600822,sell,-2729,8.5034244173363049
2001-01-18,sh600829,sell,-13243,2.2939550876617432
2001-01-18,sh600875,sell,-7391,3.2659141062446611
2001-01-18,sz000065,sell,-5920,5.2794168315760599
2001-01-18,sz000703,sell,-10027,4.0819930379721674
2001-01-18,sz000950,sell,-5016,6.0317732533089705
2001-01-19,sh600880,buy,9209,2.5366655492856358
2001-01-19,sh600884,buy,7308,7.7411191983664764
2001-01-19,sz000034,buy,2206,11.459947776158637
2001-01-19,sh600648,sell,-2251,14.036008779621945
2001-01-19,sz000028,sell,-3467,15.481759468356772
2001-01-19,sz000892,sell,-2121,14.604706410611614
2001-02-05,sh600117,buy,13816,5.5871846098684115
2001-02-05,sz000420,buy,8402,6.2340882637584025
2001-02-05,sz000498,buy,5359,6.7015105672327344
2001-02-05,sz000553,buy,6356,5.1763816488930647
2001-02-05,sz000708,buy,8323,6.0073285789809043
2001-02-05,sz000831,buy,11510,2.7727547786703366
2001-02-05,sz000850,buy,12683,2.9501805604124152
2001-02-06,sh600178,buy,8357,6.7464769989810147
2001-02-06,sz000637,buy,6882,4.8363440791239025
2001-02-06,sz000715,buy,7340,6.7070840674092684
2001-02-06,sh600091,sell,-3074,12.573341151839537
2001-02-06,sh600111,sell,-23644,1.2448521735364901
2001-02-06,sh600112,sell,-8138,3.9303093003687923
2001-02-06,sh600116,sell,-10581,2.7164158572814543
2001-02-06,sh600133,sell,-7732,6.7467830924644803
2001-02-06,sh600136,sell,-2809,8.2440917431285836
2001-02-06,sh600149,sell,-10321,4.3945965445510904
2001-02-06,sh600161,sell,-5035,7.4552606678511655
2001-02-06,sh600185,sell,-8352,3.1496131964544736
2001-02-06,sh600198,sell,-2149,19.288821133311416
2001-02-06,sh600238,sell,-8849,3.6712729931002834
2001-02-06,sh600266,sell,-5761,4.6723839854413098
2001-02-06,sh600619,sell,-4647,5.7304302091674808
2001-02-06,sh600622,sell,-3766,5.6500116107943912
2001-02-06,sh600650,sell,-2838,6.3591658698266755
2001-02-06,sh600656,sell,-3414,7.1327615974856053
2001-02-06,sh600702,sell,-3994,9.5068792899518382
2001-02-06,sh600730,sell,-6486,3.7484553725326193
2001-02-06,sh600754,sell,-3146,6.313492727951048
2001-02-06,sh600774,sell,-3887,6.4051033884756974
2001-02-06,sh600785,sell,-5795,6.1347365139272938
2001-02-06,sh600828,sell,-9761,3.4849091782049073
2001-02-06,sh600831,sell,-9138,3.1738979175826687
2001-02-06,sh600836,sell,-9937,2.3714297661131174
2001-02-06,sh600850,sell,-3524,12.106066160166536
2001-02-06,sz000078,sell,-19400,2.0518317604369565
2001-02-06,sz000403,sell,-1693,11.612656272820178
2001-02-06,sz000404,sell,-3628,5.8003613431855365
2001-02-06,sz000672,sell,-3470,5.6611371168818696
2001-02-06,sz000695,sell,-3349,10.124406266744503
2001-02-06,sz000700,sell,-5131,5.1140517023894567
2001-02-06,sz000760,sell,-10064,3.2054930900771623
